timestamp,egg_id,x1,y1,x2,y2,confidence,class,diameter_px,diameter_mm,size_category,weight_g,grade
2026-07-21T18:37:15.721875,71,1169,6,1918,1070,0.5049,Damaged,1064,95.76,Large,80,Reject
2026-07-21T18:37:15.807426,69,336,361,1076,951,0.6128,Damaged,740,66.6,Large,80,Reject
2026-07-21T18:37:15.807513,71,1209,6,1918,1070,0.4623,Damaged,1064,95.76,Large,80,Reject
2026-07-21T18:37:15.918825,82,1331,5,1920,1063,0.4896,Damaged,1058,95.22,Large,80,Reject
2026-07-21T18:37:15.999862,17,1398,5,1920,1066,0.4325,Damaged,1061,95.49,Large,80,Reject
2026-07-21T18:37:16.100479,17,1423,5,1920,1063,0.5617,Damaged,1058,95.22,Large,80,Reject
2026-07-21T18:37:16.100580,69,253,299,1089,959,0.3369,Damaged,836,75.24,Large,80,Reject
2026-07-21T18:37:16.218876,17,1519,4,1917,1071,0.3927,Damaged,1067,96.03,Large,80,Reject
2026-07-21T18:37:16.218964,88,263,295,1154,1058,0.4096,Damaged,891,80.19,Large,80,Reject
2026-07-21T18:37:16.292790,17,1423,5,1920,1068,0.4003,Damaged,1063,95.67,Large,80,Reject
2026-07-21T18:37:16.388663,17,1409,5,1920,1062,0.5631,Damaged,1057,95.13,Large,80,Reject
2026-07-21T18:37:16.388748,89,20,308,1064,1080,0.3593,Damaged,1044,93.96,Large,80,Reject
2026-07-21T18:37:16.459432,17,1402,5,1920,1062,0.6329,Damaged,1057,95.13,Large,80,Reject
2026-07-21T18:37:16.556066,17,1416,6,1920,1068,0.4416,Damaged,1062,95.58,Large,80,Reject
2026-07-21T18:37:16.556155,89,19,310,1027,1059,0.6097,Damaged,1008,90.72,Large,80,Reject
2026-07-21T18:37:16.691665,17,1502,7,1920,1074,0.4584,Damaged,1067,96.03,Large,80,Reject
2026-07-21T18:37:16.691761,78,501,283,1176,1078,0.3986,Not Damaged,795,71.55,Large,80,A
2026-07-21T18:37:16.691785,89,21,299,1114,1078,0.5697,Damaged,1093,98.37,Large,80,Reject
2026-07-21T18:37:16.802747,17,1489,6,1920,1066,0.4031,Damaged,1060,95.4,Large,80,Reject
2026-07-21T18:37:16.802836,72,510,304,1098,1079,0.4477,Not Damaged,775,69.75,Large,80,A
2026-07-21T18:37:16.901231,17,1520,6,1920,1005,0.4028,Damaged,999,89.91,Large,80,Reject
2026-07-21T18:37:16.901321,89,2,312,1093,1080,0.4192,Damaged,1091,98.19,Large,80,Reject
2026-07-21T18:37:16.901345,90,2,308,1085,1080,0.3423,Damaged,1083,97.47,Large,80,Reject
2026-07-21T18:37:17.011985,17,1526,6,1920,1032,0.3722,Not Damaged,1026,92.34,Large,80,A
2026-07-21T18:37:17.012090,89,0,268,1082,1079,0.6213,Damaged,1082,97.38,Large,80,Reject
2026-07-21T18:37:17.097877,17,1526,7,1920,1028,0.4097,Not Damaged,1021,91.89,Large,80,A
2026-07-21T18:37:17.097962,88,0,241,1502,1079,0.604,Not Damaged,1502,135.18,Large,80,A
2026-07-21T18:37:17.234984,17,1566,4,1918,1036,0.4055,Not Damaged,1032,92.88,Large,80,A
2026-07-21T18:37:17.235099,85,0,221,1160,1076,0.4421,Damaged,1160,104.4,Large,80,Reject
2026-07-21T18:37:17.235124,88,336,218,1124,1073,0.3066,Not Damaged,855,76.95,Large,80,A
2026-07-21T18:37:17.347307,17,1566,4,1918,1046,0.4177,Not Damaged,1042,93.78,Large,80,A
2026-07-21T18:37:17.347389,85,0,228,1212,1079,0.6115,Damaged,1212,109.08,Large,80,Reject
2026-07-21T18:37:17.431193,17,1580,5,1918,1032,0.3358,Not Damaged,1027,92.43,Large,80,A
2026-07-21T18:37:17.431313,85,0,210,1159,1079,0.5072,Damaged,1159,104.31,Large,80,Reject
2026-07-21T18:37:17.556170,69,163,199,1177,1079,0.4476,Damaged,1014,91.26,Large,80,Reject
2026-07-21T18:37:17.556257,88,223,197,1159,1075,0.3145,Not Damaged,936,84.24,Large,80,A
2026-07-21T18:37:17.628308,85,3,229,1170,1078,0.7849,Damaged,1167,105.03,Large,80,Reject
2026-07-21T18:37:17.710636,89,0,346,1028,1078,0.5304,Not Damaged,1028,92.52,Large,80,A
2026-07-21T18:37:17.805465,89,0,300,1051,1080,0.396,Not Damaged,1051,94.59,Large,80,A
2026-07-21T18:37:17.805557,90,5,303,1064,1080,0.3274,Not Damaged,1059,95.31,Large,80,A
2026-07-21T18:37:17.887863,89,0,220,1041,1079,0.5567,Not Damaged,1041,93.69,Large,80,A
2026-07-21T18:37:17.960973,85,0,202,1102,1078,0.5374,Not Damaged,1102,99.18,Large,80,A
2026-07-21T18:37:18.045248,69,0,210,1366,1078,0.5034,Not Damaged,1366,122.94,Large,80,A
2026-07-21T18:37:18.128298,69,0,129,1350,1078,0.7476,Not Damaged,1350,121.5,Large,80,A
2026-07-21T18:37:18.214252,69,0,73,1280,1078,0.7466,Not Damaged,1280,115.2,Large,80,A
2026-07-21T18:37:18.304454,85,4,118,1152,1080,0.39,Not Damaged,1148,103.32,Large,80,A
2026-07-21T18:37:18.304546,91,0,82,1584,1080,0.7362,Not Damaged,1584,142.56,Large,80,A
2026-07-21T18:37:18.392896,69,3,117,1236,1080,0.5882,Not Damaged,1233,110.97,Large,80,A
2026-07-21T18:37:18.393004,92,16,168,1685,1080,0.7421,Not Damaged,1669,150.21,Large,80,A
2026-07-21T18:37:18.505018,92,0,181,1671,1080,0.7293,Not Damaged,1671,150.39,Large,80,A
2026-07-21T18:37:18.601044,69,3,107,1259,1079,0.5431,Not Damaged,1256,113.04,Large,80,A
2026-07-21T18:37:18.601134,93,0,179,1796,1079,0.6448,Not Damaged,1796,161.64,Large,80,A
2026-07-21T18:37:18.764707,69,6,165,1262,1080,0.4425,Damaged,1256,113.04,Large,80,Reject
2026-07-21T18:37:18.764802,93,0,177,1804,1079,0.5796,Not Damaged,1804,162.36,Large,80,A
2026-07-21T18:37:18.764828,94,0,175,1807,1080,0.4756,Not Damaged,1807,162.63,Large,80,A
2026-07-21T18:37:18.764847,95,8,181,1243,1077,0.3953,Damaged,1235,111.15,Large,80,Reject
2026-07-21T18:37:18.892661,69,0,203,1245,1079,0.5099,Damaged,1245,112.05,Large,80,Reject
2026-07-21T18:37:18.892750,95,6,204,1208,1076,0.3703,Damaged,1202,108.18,Large,80,Reject
2026-07-21T18:37:19.031461,69,70,168,1208,1077,0.3639,Damaged,1138,102.42,Large,80,Reject
2026-07-21T18:37:19.031549,85,2,158,1218,1080,0.5333,Damaged,1216,109.44,Large,80,Reject
2026-07-21T18:37:19.031573,91,0,167,1625,1079,0.3792,Not Damaged,1625,146.25,Large,80,A
2026-07-21T18:37:19.160094,69,15,142,1268,1080,0.3937,Damaged,1253,112.77,Large,80,Reject
2026-07-21T18:37:19.160187,88,0,144,1380,1080,0.3704,Not Damaged,1380,124.2,Large,80,A
2026-07-21T18:37:19.160211,93,0,107,1747,1078,0.587,Not Damaged,1747,157.23,Large,80,A
2026-07-21T18:37:19.268718,69,0,123,1224,1080,0.439,Damaged,1224,110.16,Large,80,Reject
2026-07-21T18:37:19.268814,93,0,90,1742,1079,0.5577,Not Damaged,1742,156.78,Large,80,A
2026-07-21T18:37:19.394987,69,1,85,1206,1080,0.4605,Not Damaged,1205,108.45,Large,80,A
2026-07-21T18:37:19.395087,93,0,82,1774,1080,0.5981,Not Damaged,1774,159.66,Large,80,A
2026-07-21T18:37:19.525887,91,405,132,1242,1080,0.5463,Not Damaged,948,85.32,Large,80,A
2026-07-21T18:37:19.525974,92,401,97,1262,1075,0.3552,Not Damaged,978,88.02,Large,80,A
2026-07-21T18:37:19.525999,96,1,159,429,879,0.3257,Damaged,720,64.8,Large,80,Reject
2026-07-21T18:37:19.629432,69,0,145,1265,1080,0.8023,Damaged,1265,113.85,Large,80,Reject
2026-07-21T18:37:19.711487,94,15,206,1809,1080,0.7225,Not Damaged,1794,161.46,Large,80,A
2026-07-21T18:37:19.795193,72,137,296,1473,1080,0.6042,Damaged,1336,120.24,Large,80,Reject
2026-07-21T18:37:19.877178,97,230,293,1669,1080,0.5501,Not Damaged,1439,129.51,Large,80,A
2026-07-21T18:37:19.974618,97,359,278,1592,1078,0.3564,Damaged,1233,110.97,Large,80,Reject
2026-07-21T18:37:19.974702,98,291,275,1859,1080,0.4805,Not Damaged,1568,141.12,Large,80,A
2026-07-21T18:37:20.096461,69,300,283,893,939,0.6121,Damaged,656,59.04,Medium,80,Reject
2026-07-21T18:37:20.096549,99,900,256,1732,1073,0.5276,Not Damaged,832,74.88,Large,80,A
2026-07-21T18:37:20.191396,99,891,265,1723,1072,0.5142,Not Damaged,832,74.88,Large,80,A
2026-07-21T18:37:20.191486,100,227,47,876,944,0.4979,Not Damaged,897,80.73,Large,80,A
2026-07-21T18:37:20.191510,101,277,170,879,924,0.3335,Not Damaged,754,67.86,Large,80,A
2026-07-21T18:37:20.397856,69,298,282,887,931,0.6526,Damaged,649,58.41,Medium,80,Reject
2026-07-21T18:37:20.397942,85,296,284,885,920,0.4374,Damaged,636,57.24,Medium,80,Reject
2026-07-21T18:37:20.397967,99,890,274,1723,1073,0.4971,Not Damaged,833,74.97,Large,80,A
2026-07-21T18:37:20.517772,69,296,278,887,929,0.5893,Damaged,651,58.59,Medium,80,Reject
2026-07-21T18:37:20.517865,99,885,278,1690,1075,0.4342,Not Damaged,805,72.45,Large,80,A
2026-07-21T18:37:20.646939,69,296,287,884,921,0.4107,Damaged,634,57.06,Medium,80,Reject
2026-07-21T18:37:20.647024,85,297,283,886,932,0.6529,Damaged,649,58.41,Medium,80,Reject
2026-07-21T18:37:20.647048,99,890,277,1721,1073,0.4899,Not Damaged,831,74.79,Large,80,A
2026-07-21T18:37:20.786495,69,296,278,887,927,0.6635,Damaged,649,58.41,Medium,80,Reject
2026-07-21T18:37:20.786578,85,296,280,886,918,0.4032,Damaged,638,57.42,Medium,80,Reject
2026-07-21T18:37:20.786602,99,888,265,1724,1072,0.472,Not Damaged,836,75.24,Large,80,A
2026-07-21T18:37:20.786621,102,897,278,1581,1074,0.3102,Not Damaged,796,71.64,Large,80,A
2026-07-21T18:37:20.885789,69,299,280,888,928,0.6928,Damaged,648,58.32,Medium,80,Reject
2026-07-21T18:37:20.885873,99,894,265,1731,1073,0.5112,Not Damaged,837,75.33,Large,80,A
2026-07-21T18:37:20.975014,69,299,278,887,926,0.7178,Damaged,648,58.32,Medium,80,Reject
2026-07-21T18:37:20.975100,99,893,226,1738,1073,0.4961,Not Damaged,847,76.23,Large,80,A
2026-07-21T18:37:21.102385,69,298,276,886,922,0.6903,Damaged,646,58.14,Medium,80,Reject
2026-07-21T18:37:21.102478,99,892,161,1740,1072,0.5012,Not Damaged,911,81.99,Large,80,A
2026-07-21T18:37:21.242093,69,297,276,887,922,0.6754,Damaged,646,58.14,Medium,80,Reject
2026-07-21T18:37:21.242485,85,297,278,885,915,0.4319,Damaged,637,57.33,Medium,80,Reject
2026-07-21T18:37:21.242515,99,890,234,1728,1072,0.4758,Not Damaged,838,75.42,Large,80,A
2026-07-21T18:37:21.242534,102,901,275,1580,1073,0.3196,Not Damaged,798,71.82,Large,80,A
2026-07-21T18:37:21.367700,69,297,273,887,920,0.6929,Damaged,647,58.23,Medium,80,Reject
2026-07-21T18:37:21.367782,85,296,276,885,914,0.4172,Damaged,638,57.42,Medium,80,Reject
2026-07-21T18:37:21.367805,99,890,173,1730,1072,0.4507,Not Damaged,899,80.91,Large,80,A
2026-07-21T18:37:21.367824,102,901,269,1601,1073,0.3484,Not Damaged,804,72.36,Large,80,A
2026-07-21T18:37:21.565548,69,288,267,870,916,0.7148,Damaged,649,58.41,Medium,80,Reject
2026-07-21T18:37:21.565650,103,863,38,1787,1079,0.4373,Not Damaged,1041,93.69,Large,80,A
2026-07-21T18:37:21.681093,69,295,267,874,914,0.5237,Damaged,647,58.23,Medium,80,Reject
2026-07-21T18:37:21.681195,104,792,37,1746,1079,0.3524,Not Damaged,1042,93.78,Large,80,A
2026-07-21T18:37:21.813329,69,296,273,872,914,0.6015,Damaged,641,57.69,Medium,80,Reject
2026-07-21T18:37:21.813409,85,298,261,878,908,0.316,Damaged,647,58.23,Medium,80,Reject
2026-07-21T18:37:21.813433,102,845,246,1586,1077,0.3158,Not Damaged,831,74.79,Large,80,A
2026-07-21T18:37:21.927899,69,282,276,862,916,0.7017,Damaged,640,57.6,Medium,80,Reject
2026-07-21T18:37:21.927987,105,866,251,1670,1079,0.3476,Not Damaged,828,74.52,Large,80,A
2026-07-21T18:37:22.023779,69,277,283,849,919,0.631,Damaged,636,57.24,Medium,80,Reject
2026-07-21T18:37:22.023879,102,849,281,1502,1076,0.3726,Damaged,795,71.55,Large,80,Reject
2026-07-21T18:37:22.135557,69,277,278,851,916,0.6205,Damaged,638,57.42,Medium,80,Reject
2026-07-21T18:37:22.135651,102,837,274,1507,1077,0.3079,Damaged,803,72.27,Large,80,Reject
2026-07-21T18:37:22.224656,69,276,277,849,915,0.6172,Damaged,638,57.42,Medium,80,Reject
2026-07-21T18:37:22.224761,102,844,271,1508,1076,0.3409,Not Damaged,805,72.45,Large,80,A
2026-07-21T18:37:22.345114,69,277,294,847,922,0.6739,Damaged,628,56.52,Medium,80,Reject
2026-07-21T18:37:22.345204,105,858,232,1670,1073,0.3749,Not Damaged,841,75.69,Large,80,A
2026-07-21T18:37:22.429230,69,269,302,845,932,0.6471,Damaged,630,56.7,Medium,80,Reject
2026-07-21T18:37:22.429320,102,848,297,1538,1074,0.3347,Not Damaged,777,69.93,Large,80,A
2026-07-21T18:37:22.511262,69,281,296,863,929,0.729,Damaged,633,56.97,Medium,80,Reject
2026-07-21T18:37:22.511351,105,860,285,1668,1074,0.3492,Not Damaged,808,72.72,Large,80,A
2026-07-21T18:37:22.584125,69,277,286,856,922,0.4888,Damaged,636,57.24,Medium,80,Reject
2026-07-21T18:37:22.691566,69,274,289,842,923,0.7679,Damaged,634,57.06,Medium,80,Reject
2026-07-21T18:37:22.691656,99,862,119,1711,1074,0.3514,Not Damaged,955,85.95,Large,80,A
2026-07-21T18:37:22.691679,105,858,226,1663,1075,0.4193,Not Damaged,849,76.41,Large,80,A
2026-07-21T18:37:22.815936,69,275,287,845,919,0.7111,Damaged,632,56.88,Medium,80,Reject
2026-07-21T18:37:22.816021,102,860,282,1501,1074,0.4042,Damaged,792,71.28,Large,80,Reject
2026-07-21T18:37:22.816044,105,857,276,1637,1071,0.3305,Not Damaged,795,71.55,Large,80,A
2026-07-21T18:37:23.011688,69,249,316,806,934,0.5121,Damaged,618,55.62,Medium,80,Reject
2026-07-21T18:37:23.011771,98,789,310,1424,1079,0.3708,Damaged,769,69.21,Large,80,Reject
2026-07-21T18:37:23.106612,69,250,309,800,919,0.6473,Damaged,610,54.9,Medium,80,Reject
2026-07-21T18:37:23.106697,98,799,301,1443,1077,0.3517,Not Damaged,776,69.84,Large,80,A
2026-07-21T18:37:23.106721,106,248,305,795,924,0.4095,Damaged,619,55.71,Medium,80,Reject
2026-07-21T18:37:23.239121,69,251,303,808,923,0.3536,Damaged,620,55.8,Medium,80,Reject
2026-07-21T18:37:23.239212,98,815,299,1415,1076,0.4905,Not Damaged,777,69.93,Large,80,A
2026-07-21T18:37:23.239236,106,256,305,807,919,0.6226,Damaged,614,55.26,Medium,80,Reject
2026-07-21T18:37:23.357849,69,250,309,798,919,0.7059,Damaged,610,54.9,Medium,80,Reject
2026-07-21T18:37:23.357945,102,801,295,1574,1074,0.3413,Not Damaged,779,70.11,Large,80,A
2026-07-21T18:37:23.357978,106,248,306,794,924,0.4517,Damaged,618,55.62,Medium,80,Reject
2026-07-21T18:37:23.479673,69,243,304,796,924,0.5458,Damaged,620,55.8,Medium,80,Reject
2026-07-21T18:37:23.479780,98,801,299,1416,1076,0.4478,Not Damaged,777,69.93,Large,80,A
2026-07-21T18:37:23.479810,106,240,308,795,919,0.5837,Damaged,611,54.99,Medium,80,Reject
2026-07-21T18:37:23.607487,69,241,306,791,924,0.529,Damaged,618,55.62,Medium,80,Reject
2026-07-21T18:37:23.607573,98,799,300,1407,1076,0.4539,Not Damaged,776,69.84,Large,80,A
2026-07-21T18:37:23.607597,106,237,309,790,919,0.5931,Damaged,610,54.9,Medium,80,Reject
2026-07-21T18:37:23.729811,69,220,302,787,915,0.5515,Damaged,613,55.17,Medium,80,Reject
2026-07-21T18:37:23.729900,98,797,298,1407,1076,0.461,Not Damaged,778,70.02,Large,80,A
2026-07-21T18:37:23.729924,106,214,303,789,920,0.5097,Damaged,617,55.53,Medium,80,Reject
2026-07-21T18:37:23.853517,69,226,300,792,916,0.6129,Damaged,616,55.44,Medium,80,Reject
2026-07-21T18:37:23.853607,98,797,295,1420,1076,0.358,Damaged,781,70.29,Large,80,Reject
2026-07-21T18:37:23.853630,106,229,300,789,912,0.4564,Damaged,612,55.08,Medium,80,Reject
2026-07-21T18:37:23.978439,69,233,301,793,916,0.5836,Damaged,615,55.35,Medium,80,Reject
2026-07-21T18:37:23.978524,98,798,296,1414,1076,0.4111,Damaged,780,70.2,Large,80,Reject
2026-07-21T18:37:23.978546,106,243,302,789,920,0.477,Damaged,618,55.62,Medium,80,Reject
2026-07-21T18:37:24.108286,69,220,299,787,913,0.5381,Damaged,614,55.26,Medium,80,Reject
2026-07-21T18:37:24.108372,98,797,294,1421,1075,0.3524,Not Damaged,781,70.29,Large,80,A
2026-07-21T18:37:24.108396,106,216,300,789,917,0.552,Damaged,617,55.53,Medium,80,Reject
2026-07-21T18:37:24.220878,69,219,302,792,919,0.3071,Damaged,617,55.53,Medium,80,Reject
2026-07-21T18:37:24.220979,106,233,303,789,920,0.3061,Damaged,617,55.53,Medium,80,Reject
2026-07-21T18:37:24.376595,107,267,302,1420,1080,0.3683,Damaged,1153,103.77,Large,80,Reject
2026-07-21T18:37:24.462640,108,176,313,1383,1080,0.3175,Damaged,1207,108.63,Large,80,Reject
2026-07-21T18:37:24.564439,69,197,306,734,921,0.4021,Damaged,615,55.35,Medium,80,Reject
2026-07-21T18:37:24.564544,98,746,298,1492,1077,0.4477,Not Damaged,779,70.11,Large,80,A
2026-07-21T18:37:24.564569,106,192,308,735,923,0.5164,Damaged,615,55.35,Medium,80,Reject
2026-07-21T18:37:24.676840,69,190,300,753,917,0.6775,Damaged,617,55.53,Medium,80,Reject
2026-07-21T18:37:24.676923,98,755,294,1456,1072,0.3794,Not Damaged,778,70.02,Large,80,A
2026-07-21T18:37:24.763632,69,189,299,773,916,0.6343,Damaged,617,55.53,Medium,80,Reject
2026-07-21T18:37:24.763741,98,759,293,1498,1072,0.3458,Not Damaged,779,70.11,Large,80,A
2026-07-21T18:37:24.897668,69,185,297,773,911,0.3093,Damaged,614,55.26,Medium,80,Reject
2026-07-21T18:37:24.897762,98,756,290,1494,1073,0.3241,Not Damaged,783,70.47,Large,80,A
2026-07-21T18:37:24.897788,106,183,297,768,914,0.6405,Damaged,617,55.53,Medium,80,Reject
2026-07-21T18:37:25.021611,69,215,295,786,913,0.4728,Damaged,618,55.62,Medium,80,Reject
2026-07-21T18:37:25.021698,98,771,284,1555,1074,0.3938,Not Damaged,790,71.1,Large,80,A
2026-07-21T18:37:25.021721,106,216,296,796,913,0.3223,Damaged,617,55.53,Medium,80,Reject
2026-07-21T18:37:25.145858,69,184,290,782,916,0.3869,Damaged,626,56.34,Medium,80,Reject
2026-07-21T18:37:25.145957,98,759,258,1569,1075,0.3583,Not Damaged,817,73.53,Large,80,A
2026-07-21T18:37:25.145987,106,184,290,770,915,0.6385,Damaged,625,56.25,Medium,80,Reject
2026-07-21T18:37:25.250782,107,187,287,1408,1080,0.5562,Damaged,1221,109.89,Large,80,Reject
2026-07-21T18:37:25.334711,109,126,296,1316,1080,0.6431,Damaged,1190,107.1,Large,80,Reject
2026-07-21T18:37:25.419750,110,43,310,1252,1080,0.4813,Damaged,1209,108.81,Large,80,Reject
2026-07-21T18:37:25.531444,110,32,302,1246,1080,0.5665,Damaged,1214,109.26,Large,80,Reject
2026-07-21T18:37:25.531530,111,19,295,1761,1080,0.4032,Not Damaged,1742,156.78,Large,80,A
2026-07-21T18:37:25.531554,112,1578,6,1918,1030,0.3007,Not Damaged,1024,92.16,Large,80,A
2026-07-21T18:37:25.652880,107,240,299,1284,1080,0.4042,Damaged,1044,93.96,Large,80,Reject
2026-07-21T18:37:25.652967,111,514,300,1245,1080,0.3299,Not Damaged,780,70.2,Large,80,A
2026-07-21T18:37:25.652992,113,45,295,1697,1080,0.4025,Not Damaged,1652,148.68,Large,80,A
2026-07-21T18:37:25.749734,114,615,293,1316,1078,0.3569,Not Damaged,785,70.65,Large,80,A
2026-07-21T18:37:25.832980,111,530,297,1229,1076,0.3122,Not Damaged,779,70.11,Large,80,A
2026-07-21T18:37:25.933578,108,27,295,1629,1080,0.3855,Not Damaged,1602,144.18,Large,80,A
2026-07-21T18:37:25.933670,114,546,293,1364,1079,0.341,Not Damaged,818,73.62,Large,80,A
2026-07-21T18:37:26.079164,114,646,287,1328,1071,0.3148,Not Damaged,784,70.56,Large,80,A
2026-07-21T18:37:26.079269,115,104,299,639,915,0.3707,Damaged,616,55.44,Medium,80,Reject
2026-07-21T18:37:26.192314,116,649,29,1678,1074,0.3452,Not Damaged,1045,94.05,Large,80,A
2026-07-21T18:37:26.192399,117,103,190,640,921,0.3252,Not Damaged,731,65.79,Large,80,A
2026-07-21T18:37:26.314532,118,20,127,1271,1067,0.4679,Damaged,1251,112.59,Large,80,Reject
2026-07-21T18:37:26.314668,119,621,103,1300,1029,0.3983,Not Damaged,926,83.34,Large,80,A
2026-07-21T18:37:26.420269,120,641,104,1351,892,0.4185,Not Damaged,788,70.92,Large,80,A
2026-07-21T18:37:26.502172,121,39,124,1279,899,0.3667,Damaged,1240,111.6,Large,80,Reject
2026-07-21T18:37:26.586979,121,97,149,1212,903,0.3818,Damaged,1115,100.35,Large,80,Reject
2026-07-21T18:37:26.683860,112,1571,9,1920,1059,0.3884,Damaged,1050,94.5,Large,80,Reject
2026-07-21T18:37:26.683958,122,22,168,1135,924,0.6753,Damaged,1113,100.17,Large,80,Reject
2026-07-21T18:37:26.830129,123,0,205,843,1080,0.8679,Damaged,875,78.75,Large,80,Reject
2026-07-21T18:37:26.830232,124,1100,6,1920,1075,0.6908,Damaged,1069,96.21,Large,80,Reject
2026-07-21T18:37:26.934812,124,1120,5,1918,1073,0.4366,Damaged,1068,96.12,Large,80,Reject
2026-07-21T18:37:26.934899,125,973,6,1915,1079,0.43,Damaged,1073,96.57,Large,80,Reject
2026-07-21T18:37:27.063677,124,1063,6,1919,1076,0.583,Damaged,1070,96.3,Large,80,Reject
2026-07-21T18:37:27.063793,126,1313,5,1920,1067,0.3299,Damaged,1062,95.58,Large,80,Reject
2026-07-21T18:37:27.209513,115,0,233,749,1078,0.5249,Damaged,845,76.05,Large,80,Reject
2026-07-21T18:37:27.209972,124,984,4,1917,1078,0.5342,Damaged,1074,96.66,Large,80,Reject
2026-07-21T18:37:27.210001,127,0,236,744,1080,0.3866,Damaged,844,75.96,Large,80,Reject
2026-07-21T18:37:27.210021,128,1166,5,1918,1072,0.3846,Damaged,1067,96.03,Large,80,Reject
2026-07-21T18:37:27.308877,124,992,4,1919,1076,0.4817,Damaged,1072,96.48,Large,80,Reject
2026-07-21T18:37:27.308967,125,994,3,1918,1073,0.4832,Damaged,1070,96.3,Large,80,Reject
2026-07-21T18:37:27.455732,124,1008,2,1919,1078,0.4994,Damaged,1076,96.84,Large,80,Reject
2026-07-21T18:37:27.455820,128,1105,3,1918,1073,0.4533,Damaged,1070,96.3,Large,80,Reject
2026-07-21T18:37:27.455845,129,0,246,633,1080,0.6255,Damaged,834,75.06,Large,80,Reject
2026-07-21T18:37:27.455863,130,5,248,633,1080,0.3772,Damaged,832,74.88,Large,80,Reject
2026-07-21T18:37:27.567453,69,0,205,966,1080,0.4763,Damaged,966,86.94,Large,80,Reject
2026-07-21T18:37:27.567553,112,1502,6,1920,1058,0.3654,Damaged,1052,94.68,Large,80,Reject
2026-07-21T18:37:27.567582,126,1411,7,1919,1067,0.3404,Damaged,1060,95.4,Large,80,Reject
2026-07-21T18:37:27.666045,112,1566,8,1920,1059,0.3774,Damaged,1051,94.59,Large,80,Reject
2026-07-21T18:37:27.764524,112,1541,7,1920,1071,0.4026,Damaged,1064,95.76,Large,80,Reject
2026-07-21T18:37:27.764613,118,39,200,1219,1080,0.5335,Damaged,1180,106.2,Large,80,Reject
2026-07-21T18:37:27.876540,131,133,211,1240,1080,0.3929,Damaged,1107,99.63,Large,80,Reject
2026-07-21T18:37:28.294407,132,253,414,780,1029,0.7171,Not Damaged,615,55.35,Medium,80,B
2026-07-21T18:37:28.383117,132,249,402,783,1015,0.7617,Not Damaged,613,55.17,Medium,80,B
2026-07-21T18:37:28.551063,133,83,124,1653,1080,0.5246,Damaged,1570,141.3,Large,80,Reject
2026-07-21T18:37:28.649124,133,13,181,1793,1080,0.5392,Not Damaged,1780,160.2,Large,80,A
2026-07-21T18:37:28.752840,134,628,325,1235,1058,0.3271,Not Damaged,733,65.97,Large,80,A
2026-07-21T18:37:28.833337,135,19,0,617,1080,0.393,Not Damaged,1080,97.2,Large,80,A
2026-07-21T18:37:29.000285,135,15,0,614,1080,0.4361,Not Damaged,1080,97.2,Large,80,A
2026-07-21T18:37:29.085198,135,29,97,598,1080,0.3827,Not Damaged,983,88.47,Large,80,A
2026-07-21T18:37:29.197610,112,1560,8,1920,1058,0.3021,Damaged,1050,94.5,Large,80,Reject
2026-07-21T18:37:29.197717,118,5,120,1259,1065,0.6129,Not Damaged,1254,112.86,Large,80,A
2026-07-21T18:37:29.197748,133,1,141,1792,1071,0.6548,Not Damaged,1791,161.19,Large,80,A
2026-07-21T18:37:29.306207,69,0,161,909,1080,0.6558,Not Damaged,919,82.71,Large,80,A
2026-07-21T18:37:29.306287,136,1242,6,1920,1070,0.7087,Damaged,1064,95.76,Large,80,Reject
2026-07-21T18:37:29.411226,115,1,275,761,1080,0.4802,Not Damaged,805,72.45,Large,80,A
2026-07-21T18:37:29.411321,124,980,5,1916,1073,0.6773,Damaged,1068,96.12,Large,80,Reject
2026-07-21T18:37:29.411347,128,1115,5,1918,1067,0.4368,Damaged,1062,95.58,Large,80,Reject
2026-07-21T18:37:29.547583,115,0,245,796,1080,0.4686,Not Damaged,835,75.15,Large,80,A
2026-07-21T18:37:29.547679,124,968,4,1916,1074,0.6364,Damaged,1070,96.3,Large,80,Reject
2026-07-21T18:37:29.547705,128,1111,5,1918,1067,0.4336,Damaged,1062,95.58,Large,80,Reject
2026-07-21T18:37:29.658005,126,1417,5,1920,1057,0.441,Damaged,1052,94.68,Large,80,Reject
2026-07-21T18:37:29.658108,128,1132,5,1920,1070,0.3834,Damaged,1065,95.85,Large,80,Reject
2026-07-21T18:37:29.658140,137,0,155,926,903,0.4339,Damaged,926,83.34,Large,80,Reject
2026-07-21T18:37:29.753479,126,1321,6,1919,1066,0.3039,Damaged,1060,95.4,Large,80,Reject
2026-07-21T18:37:29.834043,112,1560,4,1918,1072,0.3295,Damaged,1068,96.12,Large,80,Reject
2026-07-21T18:37:29.926556,112,1549,7,1920,1062,0.3843,Damaged,1055,94.95,Large,80,Reject
2026-07-21T18:37:29.926649,138,539,130,1122,623,0.4187,Not Damaged,583,52.47,Medium,72.2,B
2026-07-21T18:37:30.014114,112,1577,4,1918,1075,0.3295,Damaged,1071,96.39,Large,80,Reject
2026-07-21T18:37:30.014220,138,538,142,1119,628,0.4189,Not Damaged,581,52.29,Medium,71.5,B
2026-07-21T18:37:30.146579,112,1579,4,1918,1073,0.3835,Damaged,1069,96.21,Large,80,Reject
2026-07-21T18:37:30.146672,138,542,127,1126,610,0.3962,Damaged,584,52.56,Medium,72.6,Reject
